tp,xp,yp,area,aspect,angle,normalized_angle,rvec1_frame,rvec2_frame,rvec3_frame,tvec1_frame,tvec2_frame,tvec3_frame
2531,1016.9280254230009,436.7254853634765,44631.5,1.46448087431694,78.27059173583984,78.27059173583984,3.0603894577297006,0.004244711806711266,-0.2927674542802264,-51.34033855482823,86.8105291848521,235.31714455546114
2532,1017.3740725327214,435.9981703727865,44453.5,1.459016393442623,78.73802185058594,78.73802185058594,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2533,1017.6155836158764,435.70155933781643,44388.5,1.467032967032967,77.09736633300781,77.09736633300781,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2534,1017.4630991239266,435.369588542902,44269.5,1.467032967032967,78.61004638671875,78.61004638671875,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2535,1018.0229770972502,435.653436527674,44834.5,1.4565217391304348,79.90131378173828,79.90131378173828,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2536,1018.2178976127559,435.1749115420791,44654.0,1.46448087431694,76.66190338134766,76.66190338134766,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2537,1018.6774146286488,434.6053270220519,44365.0,1.467032967032967,77.0850601196289,77.0850601196289,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2538,1018.5646687815873,433.9357169468372,44288.5,1.467032967032967,77.8455810546875,77.8455810546875,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2539,1018.0692298424746,433.60075750730397,44268.0,1.4725274725274726,79.31413269042969,79.31413269042969,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2540,1018.4388764822207,433.5872715105306,44331.0,1.4806629834254144,74.27679443359375,74.27679443359375,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2541,1018.4940564747606,433.53321912147027,44362.0,1.4806629834254144,78.36669158935547,78.36669158935547,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2542,1018.9856442221193,432.9244082099692,44279.5,1.467032967032967,76.90325927734375,76.90325927734375,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2543,1018.8945498970611,432.6539821874316,44201.0,1.4751381215469612,73.28912353515625,73.28912353515625,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2544,1019.1453000173835,432.38298981928665,44103.0,1.4751381215469612,80.16477966308594,80.16477966308594,3.0603894577297006,0.004244711806711289,-0.2927674542802265,-51.34033855482823,86.8105291848521,235.31714455546117
2545,1018.8287341810201,432.14797697417856,44356.0,1.4725274725274726,81.48021697998047,81.48021697998047,3.060313659817165,0.004320844354483692,-0.29288519379584227,-51.335350887625566,86.81574601972315,235.31370238963112
2546,1019.3929950680637,431.8636540033834,44235.5,1.467032967032967,79.84902954101562,79.84902954101562,3.060313659817165,0.004320844354483692,-0.29288519379584227,-51.335350887625566,86.81574601972315,235.31370238963112
2547,1019.8022503899565,431.09539169809034,44022.0,1.4615384615384615,80.98457336425781,80.98457336425781,3.060313659817165,0.004320844354483692,-0.29288519379584227,-51.335350887625566,86.81574601972315,235.31370238963112
2548,1019.4552710040925,431.0059933415713,44104.5,1.467032967032967,79.52754974365234,79.52754974365234,3.060313659817165,0.004320844354483692,-0.29288519379584227,-51.335350887625566,86.81574601972315,235.31370238963112
2549,1019.5165167543512,430.99145782655427,44192.5,1.467032967032967,79.52287292480469,79.52287292480469,3.060327791924887,0.004344721004591109,-0.2927591718846171,-51.34599467700685,86.81451136352963,235.31366519799093
2550,1019.7420596800138,430.5787816115336,44241.5,1.459016393442623,79.9551773071289,79.9551773071289,3.060327791924887,0.004344721004591109,-0.2927591718846171,-51.34599467700685,86.81451136352963,235.31366519799093
2551,1019.7324339389556,430.4796167404863,44252.0,1.459016393442623,80.6152114868164,80.6152114868164,3.060251617780827,0.004382963797730592,-0.2927756192086322,-51.3470811211459,86.822255108777,235.3068701245477
2552,1020.2473590414438,429.9031054487544,43955.0,1.4615384615384615,82.26109313964844,82.26109313964844,3.060251617780827,0.004382963797730592,-0.2927756192086322,-51.3470811211459,86.822255108777,235.3068701245477
2553,1019.9685996636622,429.87256580314795,44102.5,1.467032967032967,81.29606628417969,81.29606628417969,3.060251617780827,0.004382963797730592,-0.2927756192086322,-51.3470811211459,86.822255108777,235.3068701245477
2554,1020.4030806153659,429.3590139608128,44028.0,1.453551912568306,81.89412689208984,81.89412689208984,3.060251617780827,0.004382963797730592,-0.2927756192086322,-51.3470811211459,86.822255108777,235.3068701245477
2555,1020.1523763009741,429.0277288749058,44021.5,1.467032967032967,81.63265991210938,81.63265991210938,3.060327791924887,0.004344721004591109,-0.2927591718846171,-51.34599467700685,86.81451136352963,235.31366519799093
2556,1020.4528089930282,428.86584463344377,43915.5,1.4615384615384615,81.81201171875,81.81201171875,3.060327791924887,0.004344721004591064,-0.29275917188461714,-51.34599467700684,86.81451136352963,235.31366519799093
2557,1020.6972832383073,428.54635834298733,44023.0,1.453551912568306,81.82225799560547,81.82225799560547,3.060327791924887,0.004344721004591109,-0.2927591718846171,-51.34599467700685,86.81451136352963,235.31366519799093
2558,1020.9049573776953,428.3626515659764,43971.5,1.453551912568306,82.11585235595703,82.11585235595703,3.0604035872850637,0.004268588501398141,-0.2926414209906254,-51.3509827307419,86.80929465999671,235.31710617171345
2559,1020.8154972130466,427.7155859840821,43745.5,1.4696132596685083,80.96912384033203,80.96912384033203,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2560,1020.751360052238,427.5205478932003,43901.5,1.4615384615384615,80.66566467285156,80.66566467285156,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2561,1020.9095508376826,427.1861592986383,43781.5,1.4615384615384615,81.9681167602539,81.9681167602539,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
2562,1021.504089347079,426.9068003054601,43650.0,1.456043956043956,83.14070892333984,83.14070892333984,3.0604035872850637,0.0042685885013981325,-0.29264142099062546,-51.3509827307419,86.80929465999671,235.31710617171345
